tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1508,2018-05-05 14:16:51.4300,2018-05-05 14:42:00.2180,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,18826,Customer,1969,0
1516,2018-05-05 14:16:55.0370,2018-05-05 14:42:11.8080,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,20652,Customer,1969,0
1575,2018-05-05 14:18:34.7280,2018-05-05 14:44:50.1450,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,21089,Customer,1969,0
1565,2018-05-05 14:18:54.7470,2018-05-05 14:45:00.1900,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,15685,Subscriber,1965,1
405,2018-05-05 14:21:32.6800,2018-05-05 14:28:17.8070,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,26711,Subscriber,1982,1
335,2018-05-05 14:22:39.0050,2018-05-05 14:28:14.3260,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,27698,Subscriber,1983,2
1291,2018-05-05 14:28:42.8300,2018-05-05 14:50:14.3390,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,16251,Subscriber,1967,2
700,2018-05-05 14:29:17.8480,2018-05-05 14:40:58.6950,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,27166,Customer,1969,0
693,2018-05-05 14:29:19.2610,2018-05-05 14:40:52.6070,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,33014,Customer,1969,0
1281,2018-05-05 14:35:58.3640,2018-05-05 14:57:20.1170,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,31514,Customer,1986,1
1278,2018-05-05 14:35:58.7550,2018-05-05 14:57:16.7730,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,30696,Customer,1990,2
1166,2018-05-05 14:41:00.9440,2018-05-05 15:00:27.8320,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,32053,Customer,1969,0
1131,2018-05-05 14:41:18.8770,2018-05-05 15:00:10.6380,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,27623,Customer,1969,0
345,2018-05-05 14:42:32.5760,2018-05-05 14:48:17.9710,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,33014,Subscriber,1986,1
1827,2018-05-05 14:42:45.6870,2018-05-05 15:13:13.6150,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,30571,Customer,1989,1
301,2018-05-05 14:43:13.9440,2018-05-05 14:48:15.9180,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,32943,Subscriber,1986,1
1427,2018-05-05 14:44:25.3310,2018-05-05 15:08:12.7840,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,27166,Subscriber,1967,1
1878,2018-05-05 14:44:52.9420,2018-05-05 15:16:11.4890,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,30820,Customer,1991,1
1656,2018-05-05 14:47:16.3560,2018-05-05 15:14:52.4490,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,27479,Customer,1995,2
1217,2018-05-05 14:47:36.3710,2018-05-05 15:07:54.3050,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,19787,Customer,1969,0
1934,2018-05-05 14:51:40.1340,2018-05-05 15:23:55.0280,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,26882,Customer,1992,2
235,2018-05-05 14:51:43.3130,2018-05-05 14:55:38.5110,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,19068,Customer,1969,0
2431,2018-05-05 14:51:46.9350,2018-05-05 15:32:18.3720,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,28503,Subscriber,1991,2
2126,2018-05-05 14:56:58.2670,2018-05-05 15:32:24.5780,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,25731,Customer,1982,1
1211,2018-05-05 14:57:45.8920,2018-05-05 15:17:57.6290,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,19003,Customer,1969,0
3780,2018-05-05 14:58:55.2730,2018-05-05 16:01:55.7050,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,31430,Customer,1979,0
3703,2018-05-05 14:59:28.3050,2018-05-05 16:01:11.4930,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,32035,Subscriber,1978,0
7899,2018-05-05 15:11:21.4020,2018-05-05 17:23:00.4610,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19806,Customer,1982,1
7890,2018-05-05 15:11:48.3290,2018-05-05 17:23:18.5150,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,32129,Customer,1983,2
3397,2018-05-05 15:13:18.3990,2018-05-05 16:09:56.1530,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,18985,Subscriber,1965,2
1629,2018-05-05 15:16:23.7030,2018-05-05 15:43:33.1600,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,30571,Customer,1989,1
1454,2018-05-05 15:18:50.5090,2018-05-05 15:43:05.3350,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,17308,Customer,1969,0
1434,2018-05-05 15:18:55.2410,2018-05-05 15:42:49.5890,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,28378,Subscriber,1988,1
1278,2018-05-05 15:29:48.1990,2018-05-05 15:51:06.5150,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,26882,Customer,1992,2
891,2018-05-05 15:34:34.8440,2018-05-05 15:49:26.3630,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,20765,Customer,1969,0
858,2018-05-05 15:35:12.8600,2018-05-05 15:49:31.7340,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,31514,Customer,1969,0
1552,2018-05-05 15:36:46.3590,2018-05-05 16:02:38.7680,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,30820,Customer,1969,0
1522,2018-05-05 15:36:46.6020,2018-05-05 16:02:09.1930,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,27479,Customer,1969,0
741,2018-05-05 15:37:01.3520,2018-05-05 15:49:22.4680,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,15685,Customer,1969,0
2271,2018-05-05 15:38:27.5590,2018-05-05 16:16:19.4900,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,15273,Subscriber,1980,2
387,2018-05-05 15:42:57.6360,2018-05-05 15:49:25.0020,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,25698,Subscriber,1974,1
361,2018-05-05 15:43:24.9390,2018-05-05 15:49:26.5080,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,31664,Subscriber,1989,1
431,2018-05-05 15:43:53.5780,2018-05-05 15:51:04.7440,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,26518,Subscriber,1984,1
738,2018-05-05 15:43:58.1510,2018-05-05 15:56:16.9300,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30571,Subscriber,1992,1
3215,2018-05-05 15:44:55.6280,2018-05-05 16:38:31.2720,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,19053,Subscriber,1969,0
4462,2018-05-05 15:45:24.2180,2018-05-05 16:59:46.5790,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30696,Subscriber,1970,2
2961,2018-05-05 15:48:47.8560,2018-05-05 16:38:09.8480,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,27652,Subscriber,1992,2
1850,2018-05-05 15:54:47.8740,2018-05-05 16:25:38.1530,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,16251,Customer,1969,0
1833,2018-05-05 15:55:13.7820,2018-05-05 16:25:47.6370,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,21183,Customer,1969,0
803,2018-05-05 15:57:46.0530,2018-05-05 16:11:09.2410,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,20857,Customer,1979,1
416,2018-05-05 16:00:56.4980,2018-05-05 16:07:53.4450,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,28891,Subscriber,1974,2
6301,2018-05-05 16:06:08.8070,2018-05-05 17:51:09.9630,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,20839,Customer,1969,0
2877,2018-05-05 16:07:23.8710,2018-05-05 16:55:21.0710,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,28503,Customer,1969,0
2060,2018-05-05 16:07:59.1690,2018-05-05 16:42:19.6270,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30820,Customer,1953,2
1368,2018-05-05 16:08:57.8040,2018-05-05 16:31:46.5230,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,25698,Subscriber,1992,1
1345,2018-05-05 16:09:19.8930,2018-05-05 16:31:45.3290,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,27479,Customer,1969,0
1552,2018-05-05 16:19:46.6890,2018-05-05 16:45:39.4280,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,20774,Customer,1969,0
3018,2018-05-05 16:39:07.0310,2018-05-05 17:29:25.3650,3182,Yankee Ferry Terminal,40.686931,-74.016966,339,Avenue D & E 12 St,40.72580614,-73.97422494,18826,Subscriber,1969,0
543,2018-05-05 16:39:38.6070,2018-05-05 16:48:42.3420,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,25698,Subscriber,1987,1
2259,2018-05-05 17:13:07.0000,2018-05-05 17:50:46.9810,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,28337,Customer,1969,0
1995,2018-05-05 17:16:47.5740,2018-05-05 17:50:03.4170,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,16258,Customer,1969,0
2186,2018-05-05 17:17:40.8760,2018-05-05 17:54:07.6910,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,27166,Customer,1969,0
1551,2018-05-05 17:19:26.9140,2018-05-05 17:45:18.5730,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,31514,Subscriber,1983,2
1437,2018-05-05 17:20:37.2830,2018-05-05 17:44:35.0050,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,20765,Customer,1969,0
3056,2018-05-05 17:26:51.1810,2018-05-05 18:17:47.3440,3182,Yankee Ferry Terminal,40.686931,-74.016966,3422,Columbia St & Degraw St,40.6859296,-74.00242364,26352,Customer,1990,1
3062,2018-05-05 17:26:51.8390,2018-05-05 18:17:54.3690,3182,Yankee Ferry Terminal,40.686931,-74.016966,3422,Columbia St & Degraw St,40.6859296,-74.00242364,19053,Customer,1969,0
3055,2018-05-05 17:27:12.8070,2018-05-05 18:18:08.2820,3182,Yankee Ferry Terminal,40.686931,-74.016966,3422,Columbia St & Degraw St,40.6859296,-74.00242364,32053,Customer,1969,0
733,2018-05-05 17:42:42.5510,2018-05-05 17:54:55.7170,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,30763,Subscriber,1972,1
702,2018-05-05 17:43:16.9510,2018-05-05 17:54:59.4120,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,30641,Subscriber,1980,2
262,2018-05-06 11:40:20.7710,2018-05-06 11:44:43.7270,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,26035,Subscriber,1975,0
1903,2018-05-06 11:47:50.2950,2018-05-06 12:19:33.7040,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,31159,Subscriber,1949,2
3949,2018-05-06 11:49:29.2370,2018-05-06 12:55:19.1300,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,30820,Subscriber,1979,1
3949,2018-05-06 11:49:30.4500,2018-05-06 12:55:19.9450,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,19787,Subscriber,1982,2
2014,2018-05-06 12:22:21.4630,2018-05-06 12:55:56.1320,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,18985,Subscriber,1949,2
1384,2018-05-06 12:44:58.5360,2018-05-06 13:08:02.8660,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27623,Customer,1969,2
1444,2018-05-06 12:45:20.7930,2018-05-06 13:09:25.6240,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30641,Subscriber,1968,1
1241,2018-05-06 12:59:34.1760,2018-05-06 13:20:15.8780,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,31159,Customer,1988,1
359,2018-05-06 13:20:29.5590,2018-05-06 13:26:29.0140,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,25020,Subscriber,1992,2
2937,2018-05-06 13:46:38.6890,2018-05-06 14:35:35.6940,3182,Yankee Ferry Terminal,40.686931,-74.016966,401,Allen St & Rivington St,40.72019576,-73.98997825,18985,Customer,1969,0
683,2018-05-06 13:48:30.7270,2018-05-06 13:59:54.1400,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30459,Customer,1988,1
2670,2018-05-06 13:51:16.1830,2018-05-06 14:35:46.8450,3182,Yankee Ferry Terminal,40.686931,-74.016966,401,Allen St & Rivington St,40.72019576,-73.98997825,25006,Subscriber,1965,1
772,2018-05-06 14:41:51.0300,2018-05-06 14:54:43.4540,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,25698,Subscriber,1967,1
1171,2018-05-06 14:58:01.2170,2018-05-06 15:17:32.5650,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,17261,Customer,1969,0
1140,2018-05-06 14:58:18.5530,2018-05-06 15:17:19.2130,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19068,Customer,1969,0
759,2018-05-06 16:24:04.1430,2018-05-06 16:36:44.0620,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30763,Customer,1969,0
708,2018-05-06 16:25:01.8430,2018-05-06 16:36:50.6060,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19787,Subscriber,1967,1
526,2018-05-06 16:35:42.2540,2018-05-06 16:44:28.2760,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,32943,Subscriber,1979,1
1560,2018-05-06 17:21:52.8050,2018-05-06 17:47:53.6450,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,20652,Customer,1969,0
1489,2018-05-06 17:23:25.0560,2018-05-06 17:48:14.2140,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19003,Subscriber,1967,1
2694,2018-05-06 17:50:22.7840,2018-05-06 18:35:17.1870,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,32943,Subscriber,1960,1
2636,2018-05-06 17:51:34.9460,2018-05-06 18:35:31.6490,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,27698,Subscriber,1965,2
569,2018-05-06 18:37:51.0290,2018-05-06 18:47:20.6910,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,32943,Subscriber,1960,1
568,2018-05-06 18:39:08.4880,2018-05-06 18:48:36.9030,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27698,Subscriber,1965,2
1656,2018-05-07 12:18:35.0540,2018-05-07 12:46:11.4650,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,26035,Customer,1969,0
1657,2018-05-07 12:18:39.0290,2018-05-07 12:46:16.5000,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,28337,Customer,1969,0
1639,2018-05-07 12:18:53.5840,2018-05-07 12:46:13.4720,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,32129,Customer,1969,0
1835,2018-05-07 12:49:37.9960,2018-05-07 13:20:13.7810,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,32129,Customer,1969,0
1884,2018-05-07 12:49:38.9250,2018-05-07 13:21:03.8000,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28337,Customer,1969,0
1865,2018-05-07 12:49:42.0960,2018-05-07 13:20:47.1280,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,21183,Customer,1969,0
1629,2018-05-07 12:49:51.7860,2018-05-07 13:17:01.0740,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,31664,Subscriber,1987,1
1528,2018-05-07 12:51:45.2680,2018-05-07 13:17:13.3780,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30820,Customer,1969,0
991,2018-05-07 13:09:46.9880,2018-05-07 13:26:18.1000,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,26035,Customer,1969,0
966,2018-05-07 13:10:14.2230,2018-05-07 13:26:20.9860,3182,Yankee Ferry Terminal,40.686931,-74.016966,3182,Yankee Ferry Terminal,40.686931,-74.016966,15685,Subscriber,1989,2
288,2018-05-07 13:31:04.7850,2018-05-07 13:35:52.8740,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,26035,Customer,1969,0
283,2018-05-07 13:31:09.4010,2018-05-07 13:35:52.7170,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,15685,Subscriber,1989,2
1674,2018-05-07 13:39:14.5200,2018-05-07 14:07:08.9530,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30641,Customer,1969,0
590,2018-05-07 15:27:53.7600,2018-05-07 15:37:44.3430,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,30459,Subscriber,1983,2
1650,2018-05-07 15:55:38.1240,2018-05-07 16:23:08.1690,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,30820,Customer,1969,0
1605,2018-05-07 15:55:45.5880,2018-05-07 16:22:31.4590,3182,Yankee Ferry Terminal,40.686931,-74.016966,3479,Picnic Point,40.68512559515415,-74.02535319328308,31159,Customer,1969,0
1221,2018-05-07 16:03:35.0740,2018-05-07 16:23:56.4340,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,32943,Customer,1969,0
1446,2018-05-07 16:20:59.1410,2018-05-07 16:45:05.7150,3182,Yankee Ferry Terminal,40.686931,-74.016966,259,South St & Whitehall St,40.70122128,-74.01234218,17261,Customer,1995,2
1441,2018-05-07 16:22:04.0900,2018-05-07 16:46:05.5730,3182,Yankee Ferry Terminal,40.686931,-74.016966,259,South St & Whitehall St,40.70122128,-74.01234218,20652,Customer,1969,0
1630,2018-05-07 16:25:53.9940,2018-05-07 16:53:04.4490,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231660719192,-74.01486575603484,33142,Subscriber,1983,2
